7e507655-9fbf-42e0-8422-163ddd668747,WorldEntities/Natural/metal2.prefab,ScrapMetal,SafeShallows_SandFlat,1,0.1
7e507655-9fbf-42e0-8422-163ddd668747,WorldEntities/Natural/metal2.prefab,ScrapMetal,CrashZone_Sand,1,0.2
7e507655-9fbf-42e0-8422-163ddd668747,WorldEntities/Natural/metal2.prefab,ScrapMetal,CrashZone_TrenchSand,1,0.2
7e507655-9fbf-42e0-8422-163ddd668747,WorldEntities/Natural/metal2.prefab,ScrapMetal,Kelp_Sand,1,0.22
7e507655-9fbf-42e0-8422-163ddd668747,WorldEntities/Natural/metal2.prefab,ScrapMetal,Dunes_SandDune,1,0.06
7e507655-9fbf-42e0-8422-163ddd668747,WorldEntities/Natural/metal2.prefab,ScrapMetal,GrassyPlateaus_TechSite_Scattered,1,0.075
7e507655-9fbf-42e0-8422-163ddd668747,WorldEntities/Natural/metal2.prefab,ScrapMetal,CragField_Sand,1,0.1
7e507655-9fbf-42e0-8422-163ddd668747,WorldEntities/Natural/metal2.prefab,ScrapMetal,KooshZone_Grass,1,0.1
7cd86cbf-0708-41dc-84d7-58c648e25b06,WorldEntities/Natural/metal3.prefab,ScrapMetal,SafeShallows_SandFlat,1,0.1
7cd86cbf-0708-41dc-84d7-58c648e25b06,WorldEntities/Natural/metal3.prefab,ScrapMetal,CrashZone_Sand,1,0.2
7cd86cbf-0708-41dc-84d7-58c648e25b06,WorldEntities/Natural/metal3.prefab,ScrapMetal,CrashZone_TrenchSand,1,0.2
7cd86cbf-0708-41dc-84d7-58c648e25b06,WorldEntities/Natural/metal3.prefab,ScrapMetal,Kelp_Sand,1,0.22
7cd86cbf-0708-41dc-84d7-58c648e25b06,WorldEntities/Natural/metal3.prefab,ScrapMetal,Dunes_SandDune,1,0.06
7cd86cbf-0708-41dc-84d7-58c648e25b06,WorldEntities/Natural/metal3.prefab,ScrapMetal,GrassyPlateaus_TechSite_Scattered,1,0.075
7cd86cbf-0708-41dc-84d7-58c648e25b06,WorldEntities/Natural/metal3.prefab,ScrapMetal,CragField_Sand,1,0.1
7cd86cbf-0708-41dc-84d7-58c648e25b06,WorldEntities/Natural/metal3.prefab,ScrapMetal,KooshZone_Grass,1,0.1
b2d10d9b-878e-4ff8-b71f-cd578e0d2038,WorldEntities/Natural/metal4.prefab,ScrapMetal,SafeShallows_SandFlat,1,0.1
b2d10d9b-878e-4ff8-b71f-cd578e0d2038,WorldEntities/Natural/metal4.prefab,ScrapMetal,CrashZone_Sand,1,0.2
b2d10d9b-878e-4ff8-b71f-cd578e0d2038,WorldEntities/Natural/metal4.prefab,ScrapMetal,CrashZone_TrenchSand,1,0.2
b2d10d9b-878e-4ff8-b71f-cd578e0d2038,WorldEntities/Natural/metal4.prefab,ScrapMetal,Kelp_Sand,1,0.22
b2d10d9b-878e-4ff8-b71f-cd578e0d2038,WorldEntities/Natural/metal4.prefab,ScrapMetal,Dunes_SandDune,1,0.06
b2d10d9b-878e-4ff8-b71f-cd578e0d2038,WorldEntities/Natural/metal4.prefab,ScrapMetal,GrassyPlateaus_TechSite_Scattered,1,0.075
b2d10d9b-878e-4ff8-b71f-cd578e0d2038,WorldEntities/Natural/metal4.prefab,ScrapMetal,CragField_Sand,1,0.1
b2d10d9b-878e-4ff8-b71f-cd578e0d2038,WorldEntities/Natural/metal4.prefab,ScrapMetal,KooshZone_Grass,1,0.1
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,SafeShallows_CaveFloor,1,1
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,SafeShallows_CaveWall,1,1
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,SafeShallows_ShellTunnelHuge,1,3
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,Kelp_CaveFloor,1,2
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,GrassyPlateaus_Grass,1,1
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,GrassyPlateaus_CaveFloor,1,2
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,CrashZone_Sand,1,0.15
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,CrashZone_TrenchSand,1,0.3
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,Dunes_Grass,1,1.5
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,UnderwaterIslands_IslandSides,1,0.6
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,GrandReef_Ground,1,0.7
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,BloodKelp_Wall,1,0.5
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,BloodKelp_Roots,1,2
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,SeaTreaderPath_Grass,1,0.5
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,SeaTreaderPath_CaveFloor,1,0.3
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,GhostTree_Ground,1,0.25
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,BonesField_Corridor_Ground,1,0.2
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,BonesField_Ground,1,0.3
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,LostRiverJunction_Ground,1,0.5
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,LostRiverJunction_Roots,1,0.3
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,SkeletonCave_Ground,1,0.2
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,SkeletonCave_Wall,1,0.2
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,SkeletonCave_Ceiling,1,0.15
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,Canyon_Ground,1,0.3
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,Canyon_Wall,2,0.2
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,Canyon_Ceiling,1,0.3
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,BonesField_Lake_Floor,1,0.2
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,CragField_Sand,1,0.1
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,CragField_Grass,1,0.6
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,Mesas_Side,1,1
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,LostRiverCorridor_Ground,1,0.4
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,LostRiverCorridor_Roots,1,0.4
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,InactiveLavaZone_LavaPit_Wall,1,0.2
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,SparseReef_DeepWall,1,0.8
8ef17c52-2aa8-46b6-ada3-c3e3c4a78dd6,WorldEntities/Natural/quartz.prefab,Quartz,Dunes_CaveFloor,1,1
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,SafeShallows_Wall,1,0.85
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,SafeShallows_ShellTunnel,1,1.5
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,SafeShallows_ShellTunnelHuge,1,3
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,SafeShallows_CaveWall,1,2
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,Kelp_Wall,1,0.5
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,Kelp_GrassSparse,1,0.5
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,Kelp_CaveFloor,1,4
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,CrashZone_Sand,1,0.25
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,CrashZone_Rock,1,0.4
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,CrashZone_TrenchRock,1,0.2
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,GrassyPlateaus_Wall,1,0.8
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,GrassyPlateaus_CaveWall,1,0.2
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,MushroomForest_Sand,1,0.2
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,GrassyPlateaus_CaveCeiling,1,0.2
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,SparseReef_Wall,1,0.4
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,Dunes_SandPlateau,1,0.8
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,UnderwaterIslands_ValleyWall,1,0.4
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,SeaTreaderPath_Rock,1,0.5
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,SeaTreaderPath_CaveWall,1,0.3
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,SeaTreaderPath_CaveCeiling,1,0.3
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,GrandReef_Wall,1,0.25
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,CragField_Rock,1,0.5
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,Mesas_Side,1,1
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,BonesField_Corridor_Ground,1,0.5
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,LostRiverJunction_Ground,1,0.4
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,Dunes_Rock,1,1.3
7e07fce9-0ad6-4c54-9da7-e43eb1e38cea,WorldEntities/Natural/limestone.prefab,LimestoneChunk,Dunes_CaveCeiling,1,1.2
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,CrashZone_Sand,1,0.3
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,Kelp_Sand,1,0.8
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,GrassyPlateaus_Sand,1,0.4
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,MushroomForest_Sand,1,0.6
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,KooshZone_Sand,1,1
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,SparseReef_Sand,1,0.5
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,Dunes_SandDune,1,0.5
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,UnderwaterIslands_IslandTop,1,0.6
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,GrandReef_Grass,1,0.75
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,SeaTreaderPath_Sand,1,0.5
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,SeaTreaderPath_CaveFloor,1,1
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,BloodKelp_Grass,1,0.2
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,Mountains_IslandSand,1,0.05
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,CragField_Sand,1,0.2
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,CragField_Grass,1,0.2
f654e870-3101-4ff3-8bb4-528dceef43a5,WorldEntities/Natural/salt.prefab,Salt,GrassyPlateaus_CaveFloor,1,0.5
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,SafeShallows_CaveSpecial,1,3
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,Kelp_Wall,1,0.25
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,Kelp_CaveWall,1,2
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,Kelp_CaveSpecial,1,4
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,Kelp_GrassDense,1,0.6
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,GrassyPlateaus_Wall,1,0.5
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,GrassyPlateaus_Tower,1,1
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,GrassyPlateaus_CaveWall,1,1
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,GrassyPlateaus_CaveCeiling,1,0.2
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,MushroomForest_RockWall,1,0.5
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,CragField_Ground,1,0.5
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,CrashZone_Rock,1,0.2
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,UnderwaterIslands_IslandTop,1,0.5
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,GrandReef_Ground,1,0.3
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,GrandReef_Wall,1,0.15
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,Dunes_SandPlateau,1,0.9
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,KooshZone_RockWall,1,1
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,Mountains_Rock,1,0.15
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,Mountains_Sand,1,0.2
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,Mesas_Side,1,1
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,LostRiverCorridor_Ground,1,0.4
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,TreeCove_Ground,1,0.3
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,BonesField_Ground,1,0.3
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,SeaTreaderPath_Sand,1,0.4
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,SparseReef_DeepFloor,1,0.75
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,Dunes_Rock,1,1.3
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,Dunes_CaveCeiling,1,1.2
5b702ef7-7403-49ee-99c5-1f67ab04954a,WorldEntities/Natural/sandstone.prefab,SandstoneChunk,GhostTree_Ground,1,0.3
f78942c3-87e7-4015-865a-5ae4d8bd9dcb,WorldEntities/Creatures/ReaperLeviathan.prefab,ReaperLeviathan,ShipSpecial_Wreck_Obsolete,1,0
f78942c3-87e7-4015-865a-5ae4d8bd9dcb,WorldEntities/Creatures/ReaperLeviathan.prefab,ReaperLeviathan,CrashZone_Sand,1,0
f78942c3-87e7-4015-865a-5ae4d8bd9dcb,WorldEntities/Creatures/ReaperLeviathan.prefab,ReaperLeviathan,CrashZone_Rock,1,0
f78942c3-87e7-4015-865a-5ae4d8bd9dcb,WorldEntities/Creatures/ReaperLeviathan.prefab,ReaperLeviathan,CrashZone_TrenchSand,1,0
f78942c3-87e7-4015-865a-5ae4d8bd9dcb,WorldEntities/Creatures/ReaperLeviathan.prefab,ReaperLeviathan,Mountains_Rock,1,0
15a3e67b-0c76-4e8d-889e-66bc54213dac,WorldEntities/Natural/SupplyCrate_FirstAidKit.prefab,None,ShipSpecial_SupplyCrate,1,0.05
15a3e67b-0c76-4e8d-889e-66bc54213dac,WorldEntities/Natural/SupplyCrate_FirstAidKit.prefab,None,ShipInterior_Platform,1,0.1
15a3e67b-0c76-4e8d-889e-66bc54213dac,WorldEntities/Natural/SupplyCrate_FirstAidKit.prefab,None,ShipSpecial_WreckInterior_Obsolete,1,0.1
15a3e67b-0c76-4e8d-889e-66bc54213dac,WorldEntities/Natural/SupplyCrate_FirstAidKit.prefab,None,CrashZone_TrenchSand,1,0.05
15a3e67b-0c76-4e8d-889e-66bc54213dac,WorldEntities/Natural/SupplyCrate_FirstAidKit.prefab,None,SafeShallows_EscapePod,1,0
15a3e67b-0c76-4e8d-889e-66bc54213dac,WorldEntities/Natural/SupplyCrate_FirstAidKit.prefab,None,Kelp_EscapePod,1,0
15a3e67b-0c76-4e8d-889e-66bc54213dac,WorldEntities/Natural/SupplyCrate_FirstAidKit.prefab,None,ShipInterior_LivingArea,1,0.2
15a3e67b-0c76-4e8d-889e-66bc54213dac,WorldEntities/Natural/SupplyCrate_FirstAidKit.prefab,None,ShipInterior_LivingArea_Barrier,1,0.3
15a3e67b-0c76-4e8d-889e-66bc54213dac,WorldEntities/Natural/SupplyCrate_FirstAidKit.prefab,None,SafeShallows_TechSite,1,0.02
15a3e67b-0c76-4e8d-889e-66bc54213dac,WorldEntities/Natural/SupplyCrate_FirstAidKit.prefab,None,UnderwaterIslands_TechSite,1,0.03
15a3e67b-0c76-4e8d-889e-66bc54213dac,WorldEntities/Natural/SupplyCrate_FirstAidKit.prefab,None,UnderwaterIslands_TechSite_Barrier,1,0.03
580154dd-b2a3-4da1-be14-9a22e20385c8,WorldEntities/Natural/SupplyCrate_Battery.prefab,None,ShipSpecial_SupplyCrate,1,0.05
580154dd-b2a3-4da1-be14-9a22e20385c8,WorldEntities/Natural/SupplyCrate_Battery.prefab,None,ShipInterior_Platform,1,0.075
580154dd-b2a3-4da1-be14-9a22e20385c8,WorldEntities/Natural/SupplyCrate_Battery.prefab,None,ShipSpecial_WreckInterior_Obsolete,1,0.1
580154dd-b2a3-4da1-be14-9a22e20385c8,WorldEntities/Natural/SupplyCrate_Battery.prefab,None,CrashZone_TrenchSand,1,0.05
580154dd-b2a3-4da1-be14-9a22e20385c8,WorldEntities/Natural/SupplyCrate_Battery.prefab,None,ShipInterior_Corridor,1,0.3
580154dd-b2a3-4da1-be14-9a22e20385c8,WorldEntities/Natural/SupplyCrate_Battery.prefab,None,ShipInterior_Corridor_Barrier,1,0.6
580154dd-b2a3-4da1-be14-9a22e20385c8,WorldEntities/Natural/SupplyCrate_Battery.prefab,None,KooshZone_TechSite_Barrier,1,0.1
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,ShipSpecial_SupplyCrate,1,0.05
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,ShipInterior_Platform,1,0.1
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,ShipSpecial_WreckInterior_Obsolete,1,0.1
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,CrashZone_TrenchSand,1,0.05
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,ShipInterior_LivingArea,1,0.2
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,ShipInterior_LivingArea_Barrier,1,0.3
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,ShipInterior_GenericRoom,1,0.5
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,ShipInterior_GenericRoom_Barrier,1,0.7
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,ShipInterior_Cargo,1,0.8
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,GrassyPlateaus_TechSite,1,0.04
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,GrassyPlateaus_TechSite_Barrier,1,0.1
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,Mountains_TechSite,1,0.08
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,Dunes_TechSite,1,0.1
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,KooshZone_TechSite,1,0.08
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,SparseReef_Techsite,1,0.06
9ba6541e-193c-4744-9d4f-43c6e9f44d72,WorldEntities/Natural/SupplyCrate_DisinfectedWater.prefab,None,Mountains_TechSite_Scatter,1,0.04
